date,borough,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-12-25,Barking and Dagenham,-40,-4.428571429,9.285714286,-53.85714286,-52.85714286,18.42857143
2020-12-26,Barking and Dagenham,-46.14285714,-11.71428571,3.714285714,-58.71428571,-57.71428571,19.85714286
2020-12-27,Barking and Dagenham,-47.85714286,-13.85714286,1.714285714,-60.57142857,-58.71428571,20.14285714
2020-12-28,Barking and Dagenham,-51,-17.71428571,4.285714286,-63,-61.85714286,21.42857143
2020-12-29,Barking and Dagenham,-52.71428571,-20.42857143,3.857142857,-64.71428571,-63.28571429,22.28571429
2020-12-30,Barking and Dagenham,-54.71428571,-24.14285714,6.571428571,-65.85714286,-64.28571429,22.85714286
2020-12-31,Barking and Dagenham,-56.42857143,-26.57142857,5,-66.42857143,-64.42857143,23.14285714
2021-01-01,Barking and Dagenham,-55,-23.28571429,3.857142857,-64.57142857,-63.57142857,23
2021-01-02,Barking and Dagenham,-52.57142857,-18.28571429,7.142857143,-63,-61.57142857,22.85714286
2021-01-03,Barking and Dagenham,-52.85714286,-19,5.714285714,-63.28571429,-61.57142857,23
2021-01-04,Barking and Dagenham,-51.57142857,-18.28571429,0.428571429,-61.57142857,-58.28571429,22
2021-01-05,Barking and Dagenham,-52.71428571,-19.71428571,-4.714285714,-60.85714286,-56.28571429,21.42857143
2021-01-06,Barking and Dagenham,-54,-22,-6,-60.28571429,-54.42857143,21
2021-01-07,Barking and Dagenham,-55.42857143,-25.85714286,-4.428571429,-59.71428571,-52.14285714,20.57142857
2021-01-08,Barking and Dagenham,-51.85714286,-19.71428571,-2.857142857,-56.57142857,-47.71428571,19
2021-01-09,Barking and Dagenham,-51.57142857,-19.28571429,-2.285714286,-55.71428571,-46.42857143,18.71428571
2021-01-10,Barking and Dagenham,-52,-19,-3.571428571,-55.42857143,-46.57142857,18.85714286
2021-01-11,Barking and Dagenham,-52.71428571,-19.42857143,-0.285714286,-55.42857143,-46.57142857,18.85714286
2021-01-12,Barking and Dagenham,-52.85714286,-19.42857143,3.142857143,-55.28571429,-46.71428571,18.85714286
2021-01-13,Barking and Dagenham,-53.42857143,-20.28571429,-2,-55.42857143,-46.85714286,18.71428571
2021-01-14,Barking and Dagenham,-53.85714286,-21,-8.857142857,-55.42857143,-47.28571429,18.71428571
2021-01-15,Barking and Dagenham,-53.42857143,-20.57142857,-7.571428571,-55.28571429,-47.28571429,18.42857143
2021-01-16,Barking and Dagenham,-53.57142857,-21.14285714,-11.85714286,-55.42857143,-47.71428571,18.42857143
2021-01-17,Barking and Dagenham,-52.57142857,-20.42857143,-3.857142857,-55.14285714,-47.71428571,18.28571429
2021-01-18,Barking and Dagenham,-52.42857143,-20.28571429,-3.571428571,-55.28571429,-47.85714286,18
2021-01-19,Barking and Dagenham,-52.71428571,-20.42857143,-3.571428571,-55.28571429,-47.85714286,17.71428571
2021-01-20,Barking and Dagenham,-52.57142857,-20.28571429,-2.571428571,-55.14285714,-47.85714286,17.71428571
2021-01-21,Barking and Dagenham,-51.85714286,-19.28571429,3.857142857,-55,-47.42857143,17.42857143
2021-01-22,Barking and Dagenham,-51.71428571,-19,8.285714286,-54.85714286,-47.28571429,17.42857143
2021-01-23,Barking and Dagenham,-51.14285714,-18,12.57142857,-54.71428571,-46.57142857,17.14285714
2021-01-24,Barking and Dagenham,-52.14285714,-19,4,-55.42857143,-46.57142857,17.14285714
2021-01-25,Barking and Dagenham,-51.85714286,-18.28571429,7,-55,-46.28571429,17.14285714
2021-01-26,Barking and Dagenham,-51.42857143,-18.14285714,6.285714286,-55,-46.14285714,17.14285714
2021-01-27,Barking and Dagenham,-51.14285714,-17.28571429,10.71428571,-54.71428571,-46,17
2021-01-28,Barking and Dagenham,-51,-17.28571429,11.14285714,-54.28571429,-45.71428571,17
2021-01-29,Barking and Dagenham,-50.57142857,-16.71428571,8.571428571,-53.71428571,-45.57142857,16.85714286
2021-01-30,Barking and Dagenham,-50.42857143,-16.85714286,2,-53.42857143,-45.85714286,17
2021-01-31,Barking and Dagenham,-49.14285714,-15.28571429,5.428571429,-52.42857143,-45.42857143,16.85714286
2021-02-01,Barking and Dagenham,-49,-15.57142857,3,-52.14285714,-45.28571429,16.85714286
2021-02-02,Barking and Dagenham,-47.85714286,-14.71428571,9,-51.42857143,-45.14285714,16.71428571
2021-02-03,Barking and Dagenham,-47,-14.42857143,8.142857143,-51.28571429,-44.85714286,16.71428571
2021-02-04,Barking and Dagenham,-46.57142857,-14,5.714285714,-51.28571429,-44.85714286,16.71428571
2021-02-05,Barking and Dagenham,-46,-13,12.85714286,-51.14285714,-44.57142857,16.57142857
2021-02-06,Barking and Dagenham,-45.42857143,-12,18.42857143,-51.14285714,-44.28571429,16.28571429
2021-02-07,Barking and Dagenham,-46.42857143,-13,13.14285714,-51.85714286,-44.71428571,16.42857143
2021-02-08,Barking and Dagenham,-47,-13.14285714,17.57142857,-52,-45.14285714,16.57142857
2021-02-09,Barking and Dagenham,-47.85714286,-13.14285714,13.85714286,-52.57142857,-45.42857143,16.85714286
2021-02-10,Barking and Dagenham,-47.71428571,-12.42857143,13.28571429,-52.57142857,-45.42857143,16.85714286
2021-02-11,Barking and Dagenham,-47.57142857,-12,13,-52.42857143,-45.57142857,16.85714286
2021-02-12,Barking and Dagenham,-47.57142857,-12.42857143,1,-52.71428571,-45.71428571,17.14285714
2021-02-13,Barking and Dagenham,-47.42857143,-11.71428571,-1,-52.57142857,-45.85714286,17.14285714
2021-02-14,Barking and Dagenham,-45.71428571,-9.714285714,2.142857143,-51.71428571,-45.42857143,17
2021-02-15,Barking and Dagenham,-44.28571429,-8.857142857,2.428571429,-51.28571429,-45.57142857,16.71428571
2021-02-16,Barking and Dagenham,-43.28571429,-8.428571429,0.857142857,-50.71428571,-45.57142857,16.42857143
2021-02-17,Barking and Dagenham,-42.85714286,-8.714285714,0.285714286,-50.28571429,-46,16.28571429
2021-02-18,Barking and Dagenham,-42.28571429,-8.428571429,5,-50.14285714,-46.28571429,16.14285714
2021-02-19,Barking and Dagenham,-42,-8.285714286,9.714285714,-49.85714286,-46.85714286,16
2021-02-20,Barking and Dagenham,-41.14285714,-8.285714286,23.28571429,-48.42857143,-46.42857143,15.85714286
2021-02-21,Barking and Dagenham,-41,-8.714285714,36.28571429,-47.71428571,-46.14285714,15.71428571
2021-02-22,Barking and Dagenham,-41.28571429,-8.714285714,30.85714286,-47.71428571,-45.57142857,15.71428571
2021-02-23,Barking and Dagenham,-40.71428571,-8.285714286,40.28571429,-47.28571429,-45,15.57142857
2021-02-24,Barking and Dagenham,-40.42857143,-7.857142857,49.71428571,-47.28571429,-44.28571429,15.42857143
2021-02-25,Barking and Dagenham,-40.42857143,-7.857142857,50,-47.14285714,-43.71428571,15.28571429
2021-02-26,Barking and Dagenham,-39.28571429,-6.857142857,62.14285714,-46.57142857,-42.85714286,14.85714286
2021-02-27,Barking and Dagenham,-38.71428571,-6.714285714,64.28571429,-46.71428571,-42.42857143,14.71428571
2021-02-28,Barking and Dagenham,-38.28571429,-6.142857143,61.14285714,-47.14285714,-42.42857143,14.71428571
2021-03-01,Barking and Dagenham,-37.42857143,-5.714285714,64.57142857,-46.85714286,-42.28571429,14.57142857
2021-03-02,Barking and Dagenham,-37.28571429,-5.714285714,59.85714286,-47,-42.28571429,14.57142857
2021-03-03,Barking and Dagenham,-37.71428571,-6.571428571,49.14285714,-46.85714286,-42.28571429,14.57142857
2021-03-04,Barking and Dagenham,-37.71428571,-6,46.71428571,-46.85714286,-42.28571429,14.57142857
2021-03-05,Barking and Dagenham,-38.42857143,-6.285714286,35.85714286,-47,-42.28571429,14.71428571
2021-03-06,Barking and Dagenham,-38.85714286,-6,24.85714286,-47.28571429,-42.42857143,14.85714286
2021-03-07,Barking and Dagenham,-38.85714286,-5.571428571,23,-46.85714286,-42.14285714,14.71428571
2021-03-08,Barking and Dagenham,-37.85714286,-3.714285714,26,-46,-41.57142857,14.42857143
2021-03-09,Barking and Dagenham,-37.28571429,-2.857142857,34.71428571,-45,-40.85714286,14
2021-03-10,Barking and Dagenham,-37,-2,35.14285714,-44.28571429,-40.28571429,13.71428571
2021-03-11,Barking and Dagenham,-36.28571429,-1.571428571,36.42857143,-43.28571429,-39.57142857,13.28571429
2021-03-12,Barking and Dagenham,-35.85714286,-1,38.14285714,-42.14285714,-38.85714286,12.85714286
2021-03-13,Barking and Dagenham,-35.85714286,-0.428571429,36,-41.57142857,-38.85714286,12.71428571
2021-03-14,Barking and Dagenham,-35.57142857,-0.142857143,34.14285714,-41.14285714,-38.28571429,12.57142857
2021-03-15,Barking and Dagenham,-36.28571429,-1.285714286,32.28571429,-41.14285714,-38,12.28571429
2021-03-16,Barking and Dagenham,-36.71428571,-1.714285714,23,-40.71428571,-37.85714286,12.14285714
2021-03-17,Barking and Dagenham,-35.85714286,-1,28.85714286,-40.14285714,-37.57142857,11.85714286
2021-03-18,Barking and Dagenham,-35.85714286,-1.285714286,28.14285714,-40,-37.28571429,11.85714286
2021-03-19,Barking and Dagenham,-35.42857143,-1,35.14285714,-39.57142857,-37,11.71428571
2021-03-20,Barking and Dagenham,-35,-1.428571429,41.28571429,-39.85714286,-36.85714286,11.71428571
2021-03-21,Barking and Dagenham,-34.71428571,-2.142857143,45.28571429,-39.71428571,-36.85714286,11.85714286
2021-03-22,Barking and Dagenham,-34.28571429,-1.857142857,55.71428571,-39.28571429,-36.71428571,11.85714286
2021-03-23,Barking and Dagenham,-34,-1.428571429,62,-39.42857143,-36.57142857,11.85714286
2021-03-24,Barking and Dagenham,-34,-1.285714286,65.14285714,-39.57142857,-36.28571429,11.85714286
2021-03-25,Barking and Dagenham,-33.85714286,-1.142857143,67.14285714,-39.28571429,-36.14285714,11.71428571
2021-03-26,Barking and Dagenham,-34.28571429,-1.857142857,57.85714286,-39.85714286,-36.14285714,11.71428571
2021-03-27,Barking and Dagenham,-34.14285714,-2.142857143,58.71428571,-39.14285714,-36,11.57142857
2021-03-28,Barking and Dagenham,-34.57142857,-2.428571429,53.57142857,-39.42857143,-36.28571429,11.57142857
2021-03-29,Barking and Dagenham,-33.85714286,-1.571428571,63.42857143,-39,-36,11.42857143
2021-03-30,Barking and Dagenham,-33,-0.857142857,78.28571429,-38.57142857,-35.85714286,11.14285714
2021-03-31,Barking and Dagenham,-31.42857143,0.428571429,84.85714286,-38,-35.85714286,10.85714286
2021-04-01,Barking and Dagenham,-29,3,93.57142857,-37.28571429,-35.85714286,10.57142857
2021-04-02,Barking and Dagenham,-29.28571429,3.714285714,103.2857143,-39.28571429,-40,11.85714286
2021-04-03,Barking and Dagenham,-29.57142857,4.857142857,102.7142857,-40,-41,11.85714286
2021-04-04,Barking and Dagenham,-30.71428571,1.714285714,121.5714286,-38.71428571,-41.85714286,11.42857143
2021-04-05,Barking and Dagenham,-32.42857143,-0.285714286,108.2857143,-42.42857143,-46.57142857,13.14285714
2021-04-06,Barking and Dagenham,-33.14285714,-1.285714286,90.85714286,-43.42857143,-47.85714286,13.71428571
2021-04-07,Barking and Dagenham,-34.28571429,-2.714285714,82.85714286,-44.42857143,-49.28571429,14.28571429
2021-04-08,Barking and Dagenham,-36.57142857,-5.285714286,79.14285714,-45.71428571,-50.42857143,14.71428571
2021-04-09,Barking and Dagenham,-36.14285714,-6.285714286,78.85714286,-44,-47.28571429,13.71428571
2021-04-10,Barking and Dagenham,-36.28571429,-7.571428571,75.28571429,-43.71428571,-46.28571429,13.71428571
2021-04-11,Barking and Dagenham,-34.42857143,-4,63.85714286,-44.14285714,-45.14285714,14
2021-04-12,Barking and Dagenham,-30.42857143,-3.285714286,61.28571429,-40.28571429,-41.28571429,12.28571429
2021-04-13,Barking and Dagenham,-28.28571429,-3.285714286,63,-39.57142857,-40.85714286,12
2021-04-14,Barking and Dagenham,-26.42857143,-3.285714286,66.14285714,-38.85714286,-40.42857143,11.57142857
2021-04-15,Barking and Dagenham,-24.14285714,-3.571428571,62.71428571,-38.14285714,-40,11.28571429
2021-04-16,Barking and Dagenham,-22.28571429,-3.142857143,62.28571429,-37.14285714,-39.85714286,10.85714286
2021-04-17,Barking and Dagenham,-20.14285714,-2.857142857,72.14285714,-35.28571429,-39.42857143,10.28571429
2021-04-18,Barking and Dagenham,-18.28571429,-2.571428571,76.14285714,-33.71428571,-39.14285714,9.857142857
2021-04-19,Barking and Dagenham,-19.14285714,-2,82.85714286,-33.28571429,-38,9.571428571
2021-04-20,Barking and Dagenham,-19.14285714,-1.428571429,86,-32,-36.71428571,9.142857143
2021-04-21,Barking and Dagenham,-19,-1,85.85714286,-31.14285714,-35.42857143,8.857142857
2021-04-22,Barking and Dagenham,-18.57142857,0.142857143,93.28571429,-29.71428571,-34.14285714,8.428571429
2021-04-23,Barking and Dagenham,-18,0.714285714,94.71428571,-28.71428571,-32.57142857,8
2021-04-24,Barking and Dagenham,-17.71428571,0.857142857,94.28571429,-28.57142857,-32.57142857,7.857142857
2021-04-25,Barking and Dagenham,-18,0.714285714,88.28571429,-29.28571429,-32.71428571,7.857142857
2021-04-26,Barking and Dagenham,-18,0.571428571,84.57142857,-29.42857143,-32.42857143,7.857142857
2021-04-27,Barking and Dagenham,-18,0.428571429,83.71428571,-29.42857143,-32.28571429,7.714285714
2021-04-28,Barking and Dagenham,-18.42857143,0.142857143,79.85714286,-29.42857143,-32.14285714,7.714285714
2021-04-29,Barking and Dagenham,-18.57142857,0.428571429,75.71428571,-29.42857143,-32,7.714285714
2021-04-30,Barking and Dagenham,-18.14285714,1.285714286,73.28571429,-29,-32,7.571428571
2021-05-01,Barking and Dagenham,-17.71428571,2,69.42857143,-28.85714286,-32.28571429,7.714285714
2021-05-02,Barking and Dagenham,-18,1.571428571,67.14285714,-28.42857143,-32.71428571,7.714285714
2021-05-03,Barking and Dagenham,-19.85714286,-0.571428571,61.57142857,-31.57142857,-38,9.428571429
2021-05-04,Barking and Dagenham,-20.14285714,-0.428571429,53.85714286,-31.57142857,-38.14285714,9.571428571
2021-05-05,Barking and Dagenham,-20.14285714,0,54.71428571,-31.42857143,-38,9.571428571
2021-05-06,Barking and Dagenham,-20.28571429,-0.428571429,55.42857143,-31.42857143,-38.14285714,9.571428571
2021-05-07,Barking and Dagenham,-20.71428571,-1.571428571,54.85714286,-32.14285714,-38,9.571428571
2021-05-08,Barking and Dagenham,-21.85714286,-2.714285714,46.28571429,-32.85714286,-37.71428571,9.857142857
2021-05-09,Barking and Dagenham,-21.28571429,-2.142857143,52.28571429,-32.42857143,-37.28571429,9.857142857
2021-05-10,Barking and Dagenham,-18.85714286,0.571428571,57.42857143,-29,-32,8.142857143
2021-05-11,Barking and Dagenham,-17.85714286,1.142857143,65.14285714,-28.71428571,-31.71428571,8
2021-05-12,Barking and Dagenham,-16.71428571,2,70.28571429,-28.57142857,-32.28571429,7.857142857
2021-05-13,Barking and Dagenham,-17.28571429,1,64.28571429,-29.28571429,-33.28571429,7.857142857
2021-05-14,Barking and Dagenham,-17.28571429,1,63.42857143,-29.28571429,-34,8
2021-05-15,Barking and Dagenham,-16.57142857,0.857142857,67.14285714,-29.42857143,-34.57142857,7.714285714
2021-05-16,Barking and Dagenham,-17,0.571428571,57.85714286,-30.57142857,-35,7.857142857
2021-05-17,Barking and Dagenham,-17.42857143,-0.428571429,51.57142857,-30.57142857,-35.28571429,7.714285714
2021-05-18,Barking and Dagenham,-17.57142857,-1,50.28571429,-30.28571429,-35.57142857,7.714285714
2021-05-19,Barking and Dagenham,-17.57142857,-1.857142857,47.71428571,-30.28571429,-35.28571429,7.714285714
2021-05-20,Barking and Dagenham,-16.14285714,-0.714285714,50.71428571,-30.14285714,-34.28571429,7.571428571
2021-05-21,Barking and Dagenham,-16.28571429,-1,45,-30.14285714,-33.85714286,7.428571429
2021-05-22,Barking and Dagenham,-15.28571429,-0.857142857,47.28571429,-29.85714286,-33.57142857,7.142857143
2021-05-23,Barking and Dagenham,-13.85714286,-1,49.85714286,-29.42857143,-33.28571429,6.857142857
2021-05-24,Barking and Dagenham,-13.28571429,-0.571428571,52.42857143,-29.71428571,-33.28571429,7
2021-05-25,Barking and Dagenham,-13,-0.857142857,51.71428571,-30.57142857,-33.14285714,7
2021-05-26,Barking and Dagenham,-12.42857143,-0.285714286,54.14285714,-30.57142857,-32.85714286,6.857142857
2021-05-27,Barking and Dagenham,-11.57142857,-0.142857143,63.28571429,-29.71428571,-32.57142857,6.714285714
2021-05-28,Barking and Dagenham,-9.428571429,0.714285714,73,-29.14285714,-32.14285714,6.285714286
2021-05-29,Barking and Dagenham,-8.714285714,1.571428571,82.42857143,-27.85714286,-31.71428571,5.857142857
2021-05-30,Barking and Dagenham,-7.285714286,2.142857143,93.85714286,-26.42857143,-31.71428571,5.285714286
2021-05-31,Barking and Dagenham,-7,1.714285714,114.2857143,-28.42857143,-36.71428571,5.857142857
2021-06-01,Barking and Dagenham,-5.714285714,2.714285714,127.4285714,-28.28571429,-38.28571429,5.714285714
2021-06-02,Barking and Dagenham,-5.142857143,2.714285714,134.7142857,-28.42857143,-39.85714286,5.857142857
2021-06-03,Barking and Dagenham,-4.857142857,3.142857143,138.8571429,-29.14285714,-41.57142857,6
2021-06-04,Barking and Dagenham,-6.857142857,1.428571429,126,-30.71428571,-43.28571429,6.714285714
2021-06-05,Barking and Dagenham,-6.571428571,1.714285714,128,-30.42857143,-42.85714286,6.857142857
2021-06-06,Barking and Dagenham,-7.285714286,1.857142857,125.2857143,-30.71428571,-42.28571429,7.142857143
2021-06-07,Barking and Dagenham,-6.428571429,3.857142857,115.4285714,-27.71428571,-36.85714286,6.285714286
2021-06-08,Barking and Dagenham,-6.714285714,4.428571429,111.7142857,-27,-35,6.142857143
2021-06-09,Barking and Dagenham,-6.571428571,5.428571429,111.4285714,-26.28571429,-33.14285714,5.857142857
2021-06-10,Barking and Dagenham,-6.428571429,5.857142857,110,-25.42857143,-31.28571429,5.714285714
2021-06-11,Barking and Dagenham,-4.857142857,7.857142857,125.1428571,-23.57142857,-29.28571429,5.142857143
2021-06-12,Barking and Dagenham,-5.285714286,8.142857143,126.2857143,-22.71428571,-28.85714286,5.142857143
2021-06-13,Barking and Dagenham,-5.285714286,9,128.1428571,-21.57142857,-28.57142857,4.857142857
2021-06-14,Barking and Dagenham,-5.857142857,8.857142857,126.4285714,-21.85714286,-28.71428571,4.857142857
2021-06-15,Barking and Dagenham,-5.857142857,8.714285714,123.2857143,-22.14285714,-28.57142857,4.857142857
2021-06-16,Barking and Dagenham,-6,8.428571429,119.2857143,-22,-28.71428571,4.857142857
2021-06-17,Barking and Dagenham,-7.428571429,7.571428571,104.4285714,-22.57142857,-28.85714286,5
2021-06-18,Barking and Dagenham,-8.571428571,6.428571429,89.71428571,-23.85714286,-29.28571429,5.285714286
2021-06-19,Barking and Dagenham,-8.857142857,5.714285714,76.57142857,-25.85714286,-29.71428571,5.571428571
2021-06-20,Barking and Dagenham,-8.571428571,4.714285714,67.57142857,-28.14285714,-29.57142857,6
2021-06-21,Barking and Dagenham,-9.285714286,3.428571429,54.14285714,-29.14285714,-29.57142857,6.142857143
2021-06-22,Barking and Dagenham,-9.857142857,2.714285714,47.71428571,-29.42857143,-29.85714286,6.142857143
2021-06-23,Barking and Dagenham,-10.14285714,2,48,-30.28571429,-29.71428571,6.142857143
2021-06-24,Barking and Dagenham,-9.571428571,2.857142857,58.42857143,-30.14285714,-29.42857143,6
2021-06-25,Barking and Dagenham,-8.285714286,3.857142857,68.71428571,-29,-29.28571429,5.714285714
2021-06-26,Barking and Dagenham,-7.571428571,3.857142857,78.14285714,-27.28571429,-29.42857143,5.428571429
2021-06-27,Barking and Dagenham,-7.428571429,3.428571429,78.28571429,-26.28571429,-29.85714286,5.428571429
