Date,variable,value
2021-10-04,Retail & recreation,-24.428571428571427
2021-10-05,Retail & recreation,-24.142857142857142
2021-10-06,Retail & recreation,-23.857142857142858
2021-10-07,Retail & recreation,-24.0
2021-10-08,Retail & recreation,-23.714285714285715
2021-10-09,Retail & recreation,-22.428571428571427
2021-10-10,Retail & recreation,-22.857142857142858
2021-10-11,Retail & recreation,-22.571428571428573
2021-10-12,Retail & recreation,-22.142857142857142
2021-10-13,Retail & recreation,-22.142857142857142
2021-10-14,Retail & recreation,-21.857142857142858
2021-10-15,Retail & recreation,-21.857142857142858
2021-10-16,Retail & recreation,-22.142857142857142
2021-10-17,Retail & recreation,-22.0
2021-10-18,Retail & recreation,-22.0
2021-10-19,Retail & recreation,-22.285714285714285
2021-10-20,Retail & recreation,-22.285714285714285
2021-10-21,Retail & recreation,-22.0
2021-10-22,Retail & recreation,-21.714285714285715
2021-10-23,Retail & recreation,-21.428571428571427
2021-10-24,Retail & recreation,-21.142857142857142
2021-10-25,Retail & recreation,-20.428571428571427
2021-10-26,Retail & recreation,-19.285714285714285
2021-10-27,Retail & recreation,-18.428571428571427
2021-10-28,Retail & recreation,-17.857142857142858
2021-10-29,Retail & recreation,-17.714285714285715
2021-10-30,Retail & recreation,-17.714285714285715
2021-10-31,Retail & recreation,-18.571428571428573
2021-11-01,Retail & recreation,-19.142857142857142
2021-11-02,Retail & recreation,-19.857142857142858
2021-11-03,Retail & recreation,-20.714285714285715
2021-11-04,Retail & recreation,-21.428571428571427
2021-11-05,Retail & recreation,-21.714285714285715
2021-11-06,Retail & recreation,-21.571428571428573
2021-11-07,Retail & recreation,-20.571428571428573
2021-11-08,Retail & recreation,-20.714285714285715
2021-11-09,Retail & recreation,-20.857142857142858
2021-11-10,Retail & recreation,-21.0
2021-11-11,Retail & recreation,-20.857142857142858
2021-11-12,Retail & recreation,-20.857142857142858
2021-11-13,Retail & recreation,-20.714285714285715
2021-11-14,Retail & recreation,-21.142857142857142
2021-11-15,Retail & recreation,-21.142857142857142
2021-11-16,Retail & recreation,-21.0
2021-11-17,Retail & recreation,-20.571428571428573
2021-11-18,Retail & recreation,-20.571428571428573
2021-11-19,Retail & recreation,-20.285714285714285
2021-11-20,Retail & recreation,-20.142857142857142
2021-11-21,Retail & recreation,-19.714285714285715
2021-11-22,Retail & recreation,-19.571428571428573
2021-11-23,Retail & recreation,-19.428571428571427
2021-11-24,Retail & recreation,-19.571428571428573
2021-11-25,Retail & recreation,-19.285714285714285
2021-11-26,Retail & recreation,-19.285714285714285
2021-11-27,Retail & recreation,-19.714285714285715
2021-11-28,Retail & recreation,-19.571428571428573
2021-11-29,Retail & recreation,-19.428571428571427
2021-11-30,Retail & recreation,-19.428571428571427
2021-12-01,Retail & recreation,-19.285714285714285
2021-12-02,Retail & recreation,-19.428571428571427
2021-12-03,Retail & recreation,-19.571428571428573
2021-12-04,Retail & recreation,-19.142857142857142
2021-12-05,Retail & recreation,-19.714285714285715
2021-12-06,Retail & recreation,-20.0
2021-12-07,Retail & recreation,-20.714285714285715
2021-12-08,Retail & recreation,-20.571428571428573
2021-12-09,Retail & recreation,-20.428571428571427
2021-12-10,Retail & recreation,-20.428571428571427
2021-12-11,Retail & recreation,-21.0
2021-12-12,Retail & recreation,-21.0
2021-12-13,Retail & recreation,-20.857142857142858
2021-12-14,Retail & recreation,-20.714285714285715
2021-12-15,Retail & recreation,-21.0
2021-12-16,Retail & recreation,-21.857142857142858
2021-12-17,Retail & recreation,-22.571428571428573
2021-12-18,Retail & recreation,-23.714285714285715
2021-12-19,Retail & recreation,-24.714285714285715
2021-12-20,Retail & recreation,-24.428571428571427
2021-12-21,Retail & recreation,-24.142857142857142
2021-12-22,Retail & recreation,-24.428571428571427
2021-12-23,Retail & recreation,-24.285714285714285
2021-12-24,Retail & recreation,-26.285714285714285
2021-12-25,Retail & recreation,-34.42857142857143
2021-12-26,Retail & recreation,-38.285714285714285
2021-12-27,Retail & recreation,-40.42857142857143
2021-12-28,Retail & recreation,-42.142857142857146
2021-12-29,Retail & recreation,-43.285714285714285
2021-12-30,Retail & recreation,-44.285714285714285
2021-12-31,Retail & recreation,-43.714285714285715
2022-01-01,Retail & recreation,-40.0
2022-01-02,Retail & recreation,-37.714285714285715
2022-01-03,Retail & recreation,-37.285714285714285
2022-01-04,Retail & recreation,-38.142857142857146
2022-01-05,Retail & recreation,-39.0
2022-01-06,Retail & recreation,-40.57142857142857
2022-01-07,Retail & recreation,-41.0
2022-01-08,Retail & recreation,-38.142857142857146
2022-01-09,Retail & recreation,-37.0
2022-01-10,Retail & recreation,-37.57142857142857
2022-01-11,Retail & recreation,-37.142857142857146
2022-01-12,Retail & recreation,-36.42857142857143
2022-01-13,Retail & recreation,-35.42857142857143
2022-01-14,Retail & recreation,-34.57142857142857
2022-01-15,Retail & recreation,-33.285714285714285
2022-01-16,Retail & recreation,-33.285714285714285
2022-01-17,Retail & recreation,-32.857142857142854
2022-01-18,Retail & recreation,-32.285714285714285
2022-01-19,Retail & recreation,-32.285714285714285
2022-01-20,Retail & recreation,-31.857142857142858
2022-01-21,Retail & recreation,-31.714285714285715
2022-01-22,Retail & recreation,-31.285714285714285
2022-01-23,Retail & recreation,-31.0
2022-01-24,Retail & recreation,-31.0
2022-01-25,Retail & recreation,-30.857142857142858
2022-01-26,Retail & recreation,-30.571428571428573
2022-01-27,Retail & recreation,-30.428571428571427
2022-01-28,Retail & recreation,-29.857142857142858
2022-01-29,Retail & recreation,-29.142857142857142
2022-01-30,Retail & recreation,-28.571428571428573
2022-01-31,Retail & recreation,-28.0
2022-02-01,Retail & recreation,-27.285714285714285
2022-02-02,Retail & recreation,-26.857142857142858
2022-02-03,Retail & recreation,-26.428571428571427
2022-02-04,Retail & recreation,-26.571428571428573
2022-02-05,Retail & recreation,-26.571428571428573
2022-02-06,Retail & recreation,-27.0
2022-02-07,Retail & recreation,-26.857142857142858
2022-02-08,Retail & recreation,-26.714285714285715
2022-02-09,Retail & recreation,-26.428571428571427
2022-02-10,Retail & recreation,-26.285714285714285
2022-02-11,Retail & recreation,-25.714285714285715
2022-02-12,Retail & recreation,-25.714285714285715
2022-02-13,Retail & recreation,-25.714285714285715
2022-02-14,Retail & recreation,-24.0
2022-02-15,Retail & recreation,-24.285714285714285
2022-02-16,Retail & recreation,-24.0
2022-02-17,Retail & recreation,-23.285714285714285
2022-02-18,Retail & recreation,-26.0
2022-02-19,Retail & recreation,-26.714285714285715
2022-02-20,Retail & recreation,-27.285714285714285
2022-02-21,Retail & recreation,-29.0
2022-02-22,Retail & recreation,-28.428571428571427
2022-02-23,Retail & recreation,-28.571428571428573
2022-02-24,Retail & recreation,-29.142857142857142
2022-02-25,Retail & recreation,-26.142857142857142
2022-02-26,Retail & recreation,-24.714285714285715
2022-02-27,Retail & recreation,-22.857142857142858
2022-02-28,Retail & recreation,-22.571428571428573
2022-03-01,Retail & recreation,-23.714285714285715
2022-03-02,Retail & recreation,-24.285714285714285
2022-03-03,Retail & recreation,-25.0
2022-03-04,Retail & recreation,-25.714285714285715
2022-03-05,Retail & recreation,-26.714285714285715
2022-03-06,Retail & recreation,-27.571428571428573
2022-03-07,Retail & recreation,-27.857142857142858
2022-03-08,Retail & recreation,-27.142857142857142
2022-03-09,Retail & recreation,-27.142857142857142
2022-03-10,Retail & recreation,-26.857142857142858
2022-03-11,Retail & recreation,-27.428571428571427
2022-03-12,Retail & recreation,-27.285714285714285
2022-03-13,Retail & recreation,-27.714285714285715
2022-03-14,Retail & recreation,-28.0
2022-03-15,Retail & recreation,-28.285714285714285
2022-03-16,Retail & recreation,-29.0
2022-03-17,Retail & recreation,-28.428571428571427
2022-03-18,Retail & recreation,-27.857142857142858
2022-03-19,Retail & recreation,-28.0
2022-03-20,Retail & recreation,-27.714285714285715
2022-03-21,Retail & recreation,-27.571428571428573
2022-03-22,Retail & recreation,-27.142857142857142
2022-03-23,Retail & recreation,-26.0
2022-03-24,Retail & recreation,-26.0
2022-03-25,Retail & recreation,-25.571428571428573
2022-03-26,Retail & recreation,-25.0
2022-03-27,Retail & recreation,-25.0
2022-03-28,Retail & recreation,-25.0
2022-03-29,Retail & recreation,-25.285714285714285
2022-03-30,Retail & recreation,-25.857142857142858
2022-03-31,Retail & recreation,-26.571428571428573
2022-04-01,Retail & recreation,-27.285714285714285
2022-04-02,Retail & recreation,-28.428571428571427
2022-04-03,Retail & recreation,-28.571428571428573
2022-04-04,Retail & recreation,-29.142857142857142
2022-04-05,Retail & recreation,-29.285714285714285
2022-04-06,Retail & recreation,-29.571428571428573
2022-04-07,Retail & recreation,-29.428571428571427
2022-04-08,Retail & recreation,-29.428571428571427
2022-04-09,Retail & recreation,-29.142857142857142
2022-04-10,Retail & recreation,-29.142857142857142
2022-04-11,Retail & recreation,-27.857142857142858
2022-04-12,Retail & recreation,-27.142857142857142
2022-04-13,Retail & recreation,-26.142857142857142
2022-04-14,Retail & recreation,-24.857142857142858
2022-04-15,Retail & recreation,-24.714285714285715
2022-04-16,Retail & recreation,-25.428571428571427
2022-04-17,Retail & recreation,-27.571428571428573
2022-04-18,Retail & recreation,-27.857142857142858
2022-04-19,Retail & recreation,-28.857142857142858
2022-04-20,Retail & recreation,-29.428571428571427
2022-04-21,Retail & recreation,-30.571428571428573
2022-04-22,Retail & recreation,-30.714285714285715
2022-04-23,Retail & recreation,-29.857142857142858
2022-04-24,Retail & recreation,-28.0
2022-04-25,Retail & recreation,-28.285714285714285
2022-04-26,Retail & recreation,-27.428571428571427
2022-04-27,Retail & recreation,-27.285714285714285
2022-04-28,Retail & recreation,-26.857142857142858
2022-04-29,Retail & recreation,-26.285714285714285
2022-04-30,Retail & recreation,-25.857142857142858
2022-05-01,Retail & recreation,-24.571428571428573
2022-05-02,Retail & recreation,-23.285714285714285
2022-05-03,Retail & recreation,-23.714285714285715
2022-05-04,Retail & recreation,-23.714285714285715
2022-05-05,Retail & recreation,-23.285714285714285
2022-05-06,Retail & recreation,-23.0
2022-05-07,Retail & recreation,-23.0
2022-05-08,Retail & recreation,-23.142857142857142
2022-05-09,Retail & recreation,-24.0
2022-05-10,Retail & recreation,-23.571428571428573
2022-05-11,Retail & recreation,-23.571428571428573
2022-05-12,Retail & recreation,-23.571428571428573
2022-05-13,Retail & recreation,-23.714285714285715
2022-05-14,Retail & recreation,-23.714285714285715
2022-05-15,Retail & recreation,-24.714285714285715
2022-05-16,Retail & recreation,-24.714285714285715
2022-05-17,Retail & recreation,-24.142857142857142
2022-05-18,Retail & recreation,-23.428571428571427
2022-05-19,Retail & recreation,-23.428571428571427
2022-05-20,Retail & recreation,-23.857142857142858
2022-05-21,Retail & recreation,-23.714285714285715
2022-05-22,Retail & recreation,-22.571428571428573
2022-05-23,Retail & recreation,-22.857142857142858
2022-05-24,Retail & recreation,-23.285714285714285
2022-05-25,Retail & recreation,-23.428571428571427
2022-05-26,Retail & recreation,-23.428571428571427
2022-05-27,Retail & recreation,-22.428571428571427
2022-05-28,Retail & recreation,-22.285714285714285
2022-05-29,Retail & recreation,-22.428571428571427
2022-05-30,Retail & recreation,-21.714285714285715
2022-05-31,Retail & recreation,-21.285714285714285
2022-06-01,Retail & recreation,-19.571428571428573
2022-06-02,Retail & recreation,-18.714285714285715
2022-06-03,Retail & recreation,-19.857142857142858
2022-06-04,Retail & recreation,-21.571428571428573
2022-06-05,Retail & recreation,-23.571428571428573
2022-06-06,Retail & recreation,-24.714285714285715
2022-06-07,Retail & recreation,-25.428571428571427
2022-06-08,Retail & recreation,-27.285714285714285
2022-06-09,Retail & recreation,-28.571428571428573
2022-06-10,Retail & recreation,-28.0
2022-06-11,Retail & recreation,-26.857142857142858
2022-06-12,Retail & recreation,-25.142857142857142
2022-06-13,Retail & recreation,-24.142857142857142
2022-06-14,Retail & recreation,-23.428571428571427
2022-06-15,Retail & recreation,-23.0
2022-06-16,Retail & recreation,-22.428571428571427
2022-06-17,Retail & recreation,-22.428571428571427
2022-06-18,Retail & recreation,-22.428571428571427
2022-06-19,Retail & recreation,-22.0
2022-06-20,Retail & recreation,-21.714285714285715
2022-06-21,Retail & recreation,-22.571428571428573
2022-06-22,Retail & recreation,-23.142857142857142
2022-06-23,Retail & recreation,-24.571428571428573
2022-06-24,Retail & recreation,-24.142857142857142
2022-06-25,Retail & recreation,-23.857142857142858
2022-06-26,Retail & recreation,-24.0
2022-06-27,Retail & recreation,-24.285714285714285
2022-06-28,Retail & recreation,-23.285714285714285
2022-06-29,Retail & recreation,-22.571428571428573
2022-06-30,Retail & recreation,-20.857142857142858
2022-07-01,Retail & recreation,-20.714285714285715
2022-07-02,Retail & recreation,-20.571428571428573
2020-02-15,Grocery & pharmacy,-8.0
2020-02-16,Grocery & pharmacy,-9.5
2020-02-17,Grocery & pharmacy,-5.0
2020-02-18,Grocery & pharmacy,-4.25
2020-02-19,Grocery & pharmacy,-4.0
2020-02-20,Grocery & pharmacy,-4.0
2020-02-21,Grocery & pharmacy,-3.5714285714285716
2020-02-22,Grocery & pharmacy,-2.857142857142857
2020-02-23,Grocery & pharmacy,-1.7142857142857142
2020-02-24,Grocery & pharmacy,-2.2857142857142856
2020-02-25,Grocery & pharmacy,-1.7142857142857142
2020-02-26,Grocery & pharmacy,-1.2857142857142858
2020-02-27,Grocery & pharmacy,-0.8571428571428571
2020-02-28,Grocery & pharmacy,-0.8571428571428571
2020-02-29,Grocery & pharmacy,-0.42857142857142855
2020-03-01,Grocery & pharmacy,0.5714285714285714
2020-03-02,Grocery & pharmacy,1.4285714285714286
2020-03-03,Grocery & pharmacy,1.4285714285714286
2020-03-04,Grocery & pharmacy,1.5714285714285714
2020-03-05,Grocery & pharmacy,1.0
2020-03-06,Grocery & pharmacy,2.2857142857142856
2020-03-07,Grocery & pharmacy,2.7142857142857144
2020-03-08,Grocery & pharmacy,2.5714285714285716
2020-03-09,Grocery & pharmacy,2.5714285714285716
2020-03-10,Grocery & pharmacy,3.2857142857142856
2020-03-11,Grocery & pharmacy,4.285714285714286
2020-03-12,Grocery & pharmacy,7.0
2020-03-13,Grocery & pharmacy,8.0
2020-03-14,Grocery & pharmacy,8.857142857142858
2020-03-15,Grocery & pharmacy,9.285714285714286
2020-03-16,Grocery & pharmacy,11.714285714285714
2020-03-17,Grocery & pharmacy,13.428571428571429
2020-03-18,Grocery & pharmacy,16.285714285714285
2020-03-19,Grocery & pharmacy,18.571428571428573
2020-03-20,Grocery & pharmacy,17.571428571428573
2020-03-21,Grocery & pharmacy,15.142857142857142
2020-03-22,Grocery & pharmacy,11.428571428571429
2020-03-23,Grocery & pharmacy,6.285714285714286
2020-03-24,Grocery & pharmacy,0.0
